scorer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer
bodyparts,nose,nose,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat4-control1\frame10452.png,578.0133783824732,575.6982485379231,615.4813338989727,469.810548165207,555.2067967637344,473.0686312535983,600.819960001212,520.3108360352717,560.0939213963213,521.9398775794673,,,,,,,,
labeled-data\rat4-control1\frame1983.png,426.5125147722796,587.1015393472925,478.64184418653974,477.9557558861852,421.6253901396926,476.3267143419896,455.8352625678009,538.2302930214236,415.10922396291016,534.9722099330322,,,,,,,,
labeled-data\rat4-control1\frame2925.png,429.7705978606708,456.778215811642,520.9969243356261,451.89109117905514,,,481.899927274931,455.14917426744637,,,494.932259628496,575.6982485379231,457.4643041119965,569.1820823611406,,,,
labeled-data\rat4-control1\frame3140.png,362.97989454865,318.3096845550134,504.7065088936698,365.5518893366867,,,439.5448471258446,346.0033908063391,,,522.6259658798218,603.3919547892488,393.93168388836693,616.4242871428138,,,,
labeled-data\rat4-control1\frame367.png,481.899927274931,440.4878003696857,555.2067967637344,425.82642647192506,,,522.6259658798218,437.2297172812945,,,511.2226750704524,578.9563316263143,477.0128026423441,521.9398775794673,,,,
labeled-data\rat4-control1\frame396.png,481.899927274931,440.4878003696857,556.83583830793,430.7135511045119,,,520.9969243356261,440.4878003696857,,,512.851716614648,587.1015393472925,478.64184418653974,530.0850853004454,,,,
labeled-data\rat4-control1\frame4223.png,501.4484258052786,544.7464591982061,569.868170661495,486.10096360716335,,,532.4002151449955,510.5365867700978,,,,,,,,,,
labeled-data\rat4-control1\frame4827.png,885.9022302354473,334.6000999969697,,,734.4013666252538,303.64831065725275,,,814.2244022908395,316.6806430108178,,,,,,,,
labeled-data\rat4-control1\frame5113.png,258.72123572012964,310.1644768340352,416.7382655071058,368.80997242507794,,,330.39906366473735,346.0033908063391,,,,,297.8182327808247,591.9886639798793,,,,
labeled-data\rat4-control1\frame957.png,669.2397048574285,274.3255628617313,,,612.2232508105815,341.11626617375225,,,,,672.4977879458198,393.2455955880124,644.804081694494,388.35847095542556,,,,
