scorer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer
bodyparts,nose,nose,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat3-control2\frame1802.png,,,,,1011.3384291385108,425.82642647192506,,,,,881.0151056028604,582.2144147147055,983.6447228871851,609.9081209660312,,,641.5459986061028,373.6970970576648
labeled-data\rat3-control2\frame1894.png,607.3361261779945,618.0533286870095,644.804081694494,482.8428805187721,553.5777552195387,476.3267143419896,631.771749340929,554.5207084633798,581.2714614708644,557.7787915517711,,,,,,,,
labeled-data\rat3-control2\frame2033.png,799.563028393079,609.9081209660312,736.0304081694494,461.6653404442289,687.1591618435805,473.0686312535983,,,755.5789066997969,564.2949577285536,,,605.7070846337989,616.4242871428138,,,,
labeled-data\rat3-control2\frame2038.png,850.0633162631435,574.0692069937274,736.0304081694494,453.52013272325075,688.7882033877761,464.9234235326202,,,763.7241144207751,530.0850853004454,,,602.4490015454077,609.9081209660312,,,,
labeled-data\rat3-control2\frame2136.png,838.660025453774,554.5207084633798,721.3690342716887,438.8587588254901,661.0944971364504,448.6330080906639,,,758.8369897881882,515.4237114026847,,,595.9328353686251,624.569494863792,,,,
labeled-data\rat3-control2\frame3247.png,615.4813338989727,578.9563316263143,639.9169570619072,455.14917426744637,560.0939213963213,451.89109117905514,628.5136662525377,521.9398775794673,582.90050301506,521.9398775794673,,,,,,,,
labeled-data\rat3-control2\frame3333.png,613.8522923547771,583.8434562589011,639.9169570619072,450.2620496348595,548.6906305869519,451.89109117905514,626.8846247083421,523.5689191236629,579.6424199266688,525.1979606678585,,,566.6100875731038,593.6177055240751,,,,
labeled-data\rat3-control2\frame3349.png,599.1909184570164,601.7629132450531,646.4331232386896,468.1815066210114,561.7229629405169,464.9234235326202,623.6265416199509,544.7464591982061,576.3843368382776,544.7464591982061,,,,,,,,
labeled-data\rat3-control2\frame3567.png,615.4813338989727,583.8434562589011,646.4331232386896,453.52013272325075,555.2067967637344,458.40725735583766,631.771749340929,520.3108360352717,582.90050301506,521.9398775794673,,,,,,,,
labeled-data\rat3-control2\frame999.png,301.07631586921605,295.50310293627456,454.2062210236053,202.64773491712356,,,379.2703099906063,243.3737735220144,,,547.0615890427563,184.72827793097167,527.5130905124087,386.72942941122983,,,,
