scorer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer
bodyparts,nose,nose,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat3-control1\frame10155.png,,,674.1268294900154,466.5524650768158,594.3037938244295,481.21383897457645,,,654.5783309596678,557.7787915517711,,,582.90050301506,618.0533286870095,,,,
labeled-data\rat3-control1\frame11313.png,670.8687464016241,591.9886639798793,639.9169570619072,455.14917426744637,550.3196721311475,471.4395897094027,657.836414048059,523.5689191236629,610.5942092663859,544.7464591982061,,,574.755295294082,609.9081209660312,,,,
labeled-data\rat3-control1\frame11452.png,550.3196721311475,543.1174176540104,628.5136662525377,460.0362989000333,543.8035059543649,455.14917426744637,597.5618769128208,499.1332959607284,537.2873397775825,497.5042544165328,643.1750401502984,608.2790794218356,573.1262537498864,609.9081209660312,,,,
labeled-data\rat3-control1\frame12448.png,810.9663192024483,551.2626253749886,850.0633162631435,477.9557558861852,796.3049453046877,466.5524650768158,838.660025453774,515.4237114026847,807.7082361140571,507.2785036817066,,,,,,,,
labeled-data\rat3-control1\frame472.png,799.563028393079,541.4883761098148,823.9986515560134,469.810548165207,775.1274052301445,463.2943819884245,819.1115269234266,504.0204205933153,780.0145298627314,504.0204205933153,,,,,,,662.723538680646,559.4078330959667
labeled-data\rat3-control1\frame5699.png,437.915805581649,473.0686312535983,610.5942092663859,424.19738492772944,566.6100875731038,412.79409411836,519.3678827914305,455.14917426744637,,,652.9492894154722,621.3114117754008,,,,,,
labeled-data\rat3-control1\frame6793.png,449.31909639101843,551.2626253749886,462.3514287445835,450.2620496348595,379.2703099906063,450.2620496348595,462.3514287445835,500.76233750492406,400.4478500651495,507.2785036817066,454.2062210236053,593.6177055240751,389.0445592557801,587.1015393472925,,,,
labeled-data\rat3-control1\frame816.png,389.0445592557801,549.633583830793,465.6095118329747,481.21383897457645,446.0610133026271,463.2943819884245,423.25443168388836,520.3108360352717,,,,,,,,,,
labeled-data\rat3-control1\frame8312.png,763.7241144207751,590.3596224356837,859.8375655283172,481.21383897457645,783.2726129511226,450.2620496348595,822.3696100118178,541.4883761098148,773.4983636859489,517.0527529468803,,,,,,,,
labeled-data\rat3-control1\frame8518.png,,,794.675903760492,490.98808823975025,727.8852004484712,494.2461713281415,775.1274052301445,557.7787915517711,727.8852004484712,556.1497500075754,,,,,,,,
