scorer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer
bodyparts,nose,nose,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat3-control4\frame1001.png,,,615.4813338989727,269.4384382291445,569.868170661495,280.8417290385139,,,,,,,,,,,,
labeled-data\rat3-control4\frame1169.png,408.5930577861276,458.40725735583766,473.7547195539529,419.3102602951425,486.78705190751793,407.90696948577306,436.2867640374534,437.2297172812945,,,501.4484258052786,531.714126844641,,,591.0457107360382,538.2302930214236,,
labeled-data\rat3-control4\frame1188.png,410.2220993303233,406.27792794157745,496.5613011726916,398.13272022059925,,,452.57717947940966,404.64888639738183,,,499.819384261083,521.9398775794673,,,599.1909184570164,534.9722099330322,,
labeled-data\rat3-control4\frame1362.png,780.0145298627314,466.5524650768158,,,708.3367019181236,409.5360110299687,,,744.1756158904275,442.11684191388133,,,669.2397048574285,551.2626253749886,,,538.9163813217781,530.0850853004454
labeled-data\rat3-control4\frame151.png,,,520.9969243356261,437.2297172812945,455.8352625678009,427.4554680161207,467.2385533771703,525.1979606678585,,,522.6259658798218,544.7464591982061,,,,,,
labeled-data\rat3-control4\frame612.png,,,486.78705190751793,445.37492500227256,450.94813793521405,437.2297172812945,455.8352625678009,481.21383897457645,,,,,,,,,,
labeled-data\rat3-control4\frame621.png,410.2220993303233,500.76233750492406,493.3032180843004,438.8587588254901,457.4643041119965,432.3425926487075,452.57717947940966,469.810548165207,,,,,,,,,,
labeled-data\rat3-control4\frame633.png,428.1415563164752,500.76233750492406,504.7065088936698,429.0845095603163,478.64184418653974,419.3102602951425,467.2385533771703,464.9234235326202,,,,,,,,,,
labeled-data\rat3-control4\frame642.png,,,501.4484258052786,440.4878003696857,468.86759492136594,429.0845095603163,467.2385533771703,484.47192206296774,,,,,,,,,,
labeled-data\rat3-control4\frame730.png,651.3202478712766,544.7464591982061,628.5136662525377,440.4878003696857,578.0133783824732,442.11684191388133,,,615.4813338989727,499.1332959607284,,,,,,,,
