scorer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer
bodyparts,nose,nose,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat2-control4\frame1179.png,353.2056452834762,429.0845095603163,457.4643041119965,420.9393018393381,446.0610133026271,406.27792794157745,405.33497469773636,420.9393018393381,,,,,,,,,,
labeled-data\rat2-control4\frame1205.png,,,472.12567800975717,350.89051543892606,499.819384261083,354.1485985273173,444.4319717584315,341.11626617375225,,,431.39963940486643,412.79409411836,413.48018241871455,416.05217720675125,,,,
labeled-data\rat2-control4\frame1216.png,463.9804702887791,266.18035514075325,522.6259658798218,324.82585073179587,,,496.5613011726916,305.27735220144837,,,415.10922396291016,381.842304778643,428.1415563164752,372.0680555134692,,,,
labeled-data\rat2-control4\frame1843.png,,,457.4643041119965,334.6000999969697,496.5613011726916,337.8581830853609,442.80293021423586,332.97105845277406,,,423.25443168388836,398.13272022059925,424.883473228084,442.11684191388133,,,,
labeled-data\rat2-control4\frame530.png,,,,,848.4342747189479,235.2285658010362,,,918.4830611193601,227.08335808005802,,,,,,,,
labeled-data\rat2-control4\frame567.png,,,,,846.8052331747523,225.4543165358624,,,921.7411442077513,218.93815035907994,,,,,,,,
labeled-data\rat2-control4\frame825.png,,,,,731.1432835368624,324.82585073179587,,,,,832.1438592769915,321.56776764340464,810.9663192024483,302.01926911305713,,,,
labeled-data\rat2-control4\frame854.png,967.354307445229,569.1820823611406,942.9186842822945,450.2620496348595,871.2408563376868,458.40725735583766,965.7252659010334,512.1656283142934,921.7411442077513,515.4237114026847,936.4025181055118,588.7305808914881,853.3213993515348,575.6982485379231,,,,
labeled-data\rat2-control4\frame890.png,1231.259037604921,104.90524226538571,,,1008.0803460501196,192.87348565194986,,,1107.451880246053,148.8893639586678,1180.7587497348563,409.5360110299687,1122.1132541438137,386.72942941122983,1001.5641798733371,605.0209963334444,887.5312717796429,598.5048301566619
labeled-data\rat2-control4\frame918.png,,,983.6447228871851,313.42255992242644,1055.3225508317928,274.3255628617313,,,1092.7905063482926,259.6641889639707,1164.4683342929002,424.19738492772944,1141.6617526741616,396.50367867640364,998.3060967849459,601.7629132450531,,
