scorer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer,AndreTelfer
bodyparts,nose,nose,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\rat3-lps2\frame1330.png,793.0468622162964,653.8922426593133,744.1756158904275,455.14917426744637,612.2232508105815,500.76233750492406,,,698.5624526529499,572.4401654495318,,,,,,,,
labeled-data\rat3-lps2\frame1671.png,791.4178206721008,657.1503257477045,744.1756158904275,471.4395897094027,604.0780430896033,508.9075452259022,,,695.3043695645586,578.9563316263143,,,,,,,,
labeled-data\rat3-lps2\frame181.png,799.563028393079,640.8599103057483,744.1756158904275,466.5524650768158,618.7394169873639,508.9075452259022,,,708.3367019181236,572.4401654495318,,,,,,,,
labeled-data\rat3-lps2\frame2318.png,796.3049453046877,652.2632011151177,734.4013666252538,474.6976727977939,608.9651677221901,510.5365867700978,,,690.4172449319717,577.3272900821187,,,,,,,,
labeled-data\rat3-lps2\frame2415.png,797.9339868488834,649.0051180267264,740.9175328020362,474.6976727977939,617.1103754431683,510.5365867700978,,,693.6753280203629,572.4401654495318,,,,,,,,
labeled-data\rat3-lps2\frame2573.png,788.1597375837096,650.6341595709221,740.9175328020362,468.1815066210114,610.5942092663859,507.2785036817066,,,698.5624526529499,577.3272900821187,,,,,,,,
labeled-data\rat3-lps2\frame472.png,794.675903760492,642.488951849944,744.1756158904275,471.4395897094027,620.3684585315596,499.1332959607284,,,701.8205357413411,567.5530408169449,,,,,,,,
labeled-data\rat3-lps2\frame530.png,799.563028393079,647.3760764825308,747.4336989788188,474.6976727977939,617.1103754431683,504.0204205933153,,,701.8205357413411,570.8111239053362,,,,,,,,
labeled-data\rat3-lps2\frame702.png,802.8211114814702,649.0051180267264,739.2884912578406,466.5524650768158,621.9975000757553,502.3913790491197,,,701.8205357413411,575.6982485379231,,,,,,,,
labeled-data\rat3-lps2\frame790.png,793.0468622162964,642.488951849944,744.1756158904275,473.0686312535983,613.8522923547771,505.6494621375109,,,705.0786188297324,575.6982485379231,,,,,,,,
